artist,告白/求婚,失戀/分手,工作/讀書,派對/狂歡,通勤/開車,運動
PENIEL,False,False,False,False,False,False
PENOMECO (페노메코),False,False,False,False,False,False
PENTAGON (펜타곤),False,False,False,False,False,False
PEOPLE 1,False,False,False,False,False,False
PERC%NT (PERC%NT),False,False,False,False,False,False
PETER HAN,False,False,False,False,False,False
PETERPAN COMPLEX (피터팬컴플렉스),False,False,False,False,False,False
PG LIU,False,False,False,False,False,False
PHANTOM,False,False,False,False,False,False
PIKO太郎,False,False,False,False,False,False
PINK FUN,False,False,False,False,False,False
PINK PANDA,False,False,False,False,False,False
PIXY,False,False,False,False,False,False
PIZZALI,False,False,False,False,False,False
PJ Morton,False,False,False,False,False,False
PLAVE,False,False,False,False,False,False
PMFENG,False,False,False,False,False,False
PNAU,False,False,False,False,False,False
"PNAU, Troye Sivan",False,False,False,False,False,False
PO8,False,False,False,False,False,False
POLO G,False,False,False,False,False,False
PONchet,False,False,False,False,False,False
POP ETC,False,False,False,False,False,False
POW,False,False,False,False,False,False
PPlin 林芃逸,False,False,False,False,False,False
PRETTYMUCH,False,False,False,False,False,False
PRISTIN,False,False,False,False,False,False
PRODUCE X 101,False,False,False,False,False,False
PSY,False,False,False,False,False,False
PSYCHIC FEVER from EXILE TRIBE,False,False,False,False,False,False
PUBLIC,False,False,False,False,False,False
PUFFY (帕妃),False,False,False,False,False,False
PURPLE KISS,False,False,False,False,False,False
PUZZLEMAN,False,False,False,False,False,False
Pa Sheehy,False,False,False,False,False,False
"Pabllo Vittar, Charli XCX",False,False,False,False,False,False
"Pabllo Vittar, NMIXX",False,False,False,False,False,False
Pablo Alboran,False,False,False,False,False,False
Pablo Chaves,False,False,False,False,False,False
Pablo Ferrandez,False,False,False,False,False,False
Pablo Nouvelle,False,False,False,False,False,False
"Pachakuti, young.vishnu",False,False,False,False,False,False
Pacific Avenue,False,False,False,False,False,False
Pain,False,False,False,False,False,False
Painted in Shadows,False,False,False,False,False,False
Pajane,False,False,False,False,False,False
Pale Waves,False,False,False,False,False,False
Paledusk,False,False,False,False,False,False
"Paloalto, Swervy, Jowonu, Huckleberry P",False,False,False,False,False,False
"Paloalto, pH-1",False,False,False,False,False,False
Paloma Faith (帕洛瑪費絲),False,False,False,False,False,False
Panda Eyes,False,False,False,False,False,False
Panda Gomm,False,False,False,False,False,False
"Pandrezz, J'san",False,False,False,False,False,False
Panic! At The Disco (迪斯可癟三),False,False,False,False,False,False
Panjabi MC,False,False,False,False,False,False
Pantha Du Prince (潘塔王子),False,False,False,False,False,False
Paolo Nutini (保羅‧努提尼),False,False,False,False,False,False
Papa Roach (蟑螂老爹),False,False,False,False,False,False
Papa Squat,False,False,False,False,False,False
Paper Planes,False,False,False,False,False,False
Paperboy,False,False,False,False,False,False
Papercut,False,False,False,False,False,False
"Para X, Claire Willis",False,False,False,False,False,False
"Paradiam, Lola",False,False,False,False,False,False
Paramore (帕拉摩爾樂團),False,False,False,False,False,False
Parasol (파라솔),False,False,False,False,False,False
Parc Jae Jung (박재정),False,False,False,False,False,False
Parcels,False,False,False,False,False,False
Pardhaan,False,False,False,False,False,False
Paris Hilton (芭黎絲希爾頓),False,False,False,False,False,False
Paris Jazz Trio,False,False,False,False,False,False
Parisi,False,False,False,False,False,False
Park Eunbin,False,False,False,False,False,False
"Park Heykyoung, LONG:D (박혜경, 롱디)",False,False,False,False,False,False
Park Kyung (박경),False,False,False,False,False,False
Park Sang Min (박상민),False,False,False,False,False,False
Park Won (박원),False,False,False,False,False,False
"Park Won, Suzy (박원, 수지)",False,False,False,False,False,False
Parkmalody,False,False,False,False,False,False
Parksanghoon Project 박상훈프로젝트,False,False,False,False,False,False
Parkway Drive,False,False,False,False,True,False
Parmalee,False,False,False,False,False,False
"Parmalee, Blanco Brown",False,False,False,False,False,False
Parov Stelar (帕洛史提勒),False,False,False,False,False,False
Party Favor,False,False,False,False,False,False
Party Hit Kings,False,False,False,False,False,False
Party Mix All-Stars,False,False,False,True,False,False
Pasquale Catalano,False,False,False,False,False,False
Passenger (吟遊詩人),False,False,False,False,False,False
Passion Pit (露天電影院),False,False,False,False,False,False
Past Palms,False,False,False,False,False,False
Pastelle & My City Glory,False,False,False,False,False,False
Pat Benatar (佩特班納塔),False,False,False,False,False,False
Pat Lok,False,False,False,False,False,False
Patoranking,False,False,False,False,False,False
Patrice Rushen,False,False,False,False,False,False
Patricia Lalor,False,False,False,False,False,False
Patrick Doyle (派崔克朵伊爾),False,False,False,False,False,False
Patrick Nuo (派屈克努歐),False,False,False,False,False,False
Patrick Topping,False,False,False,False,False,False
Patrickreza,False,False,False,False,False,False
Patrik Pietschmann,False,False,False,False,False,False
Patti Smith (派蒂史密斯),False,False,False,False,False,False
Paul Anka (保羅安卡),False,False,False,False,False,False
Paul Banks,False,False,False,False,False,False
Paul Cherry,False,False,False,False,False,False
Paul Kalkbrenner,False,False,False,False,False,False
Paul Kim (폴킴),False,False,False,False,False,False
"Paul Kim, Kim Hyun Chul",False,False,False,False,False,False
"Paul Kim, YUQI",False,False,False,False,False,False
Paul McCartney (保羅麥卡尼),False,False,False,False,False,False
Paul Monroe,False,False,False,False,False,False
Paul Oakenfold (保羅歐肯弗德),False,False,False,False,False,False
Paul Otten,False,False,False,False,False,False
Paul Partohap,False,False,False,False,False,False
Paul Richard,False,False,False,False,False,False
Paul Russell,False,False,False,False,False,False
Paul SG,False,False,False,False,False,False
Paul Saunderson,False,False,False,False,False,False
Paul Simon (保羅賽門),False,False,False,False,False,False
"Paul Woolford, Diplo",False,False,False,False,False,False
Paul van Dyk (保羅凡戴克),False,False,False,False,False,False
"Paul van Dyk, James Cottle",False,False,False,False,False,False
"Paul van Dyk, Pierre Pienaar",False,False,False,False,False,False
Paula Abdul (寶拉阿巴杜),False,False,False,False,False,False
"Paulo Londra, Ed Sheeran",False,False,False,False,False,False
Pavel Khvaleev,False,False,False,False,False,False
Pavement (人行道樂團),False,False,False,False,False,False
Payton Smith,False,False,False,False,False,False
Paz del Castillo (卡斯蒂羅),False,False,False,False,False,False
Peaceful Romantic Piano Music Consort,True,False,False,False,False,False
Peach PRC,False,False,False,False,False,False
Pearl Jam (珍珠果醬合唱團),False,False,False,False,False,False
Peder Elias,True,True,False,False,True,False
"Peder Elias, Cha Eun-Woo",False,False,False,False,False,False
"Peder Elias, Christopher Wu",False,False,False,False,False,False
Pegboard Nerds,False,False,False,False,False,False
Peggy Gou,False,False,False,False,False,False
Peggy Lee (佩姬李),False,False,False,False,False,False
Pendulum (動盪世代樂團),False,False,False,False,False,False
Pennywise,False,False,False,False,False,False
Pentatonix (五聲音階),False,False,False,False,False,False
Penthouse,False,False,False,False,False,False
Pento (펜토),False,False,False,False,False,False
Percy,False,False,False,False,False,False
Percy Faith & His Orchestra (伯希信心樂團),False,False,False,False,False,False
Perelandra,False,False,False,False,False,False
Perfect Pitch,False,False,False,False,False,False
Perfetto,False,False,False,False,False,False
Perfume,False,False,False,True,True,False
Perfume Genius (香水天才),False,False,False,False,False,False
"Perk Pietrek, Nucleya",False,False,False,False,False,False
Perrie,False,False,False,True,True,False
"Person, 黃瑋昕",False,False,False,False,False,False
Pet Shop Boys (寵物店男孩),False,False,False,False,False,False
Pete Yorn (彼特揚),False,False,False,False,False,False
Peter Bjorn And John (彼得‧畢昂與約翰樂團),False,False,False,False,False,False
Peter Bruns (布魯恩斯),False,False,False,False,False,False
Peter Davison,False,False,False,False,False,False
Peter Hurford,False,False,False,False,False,False
Peter Kind,False,False,False,False,False,False
Peter Pan Original Soundtrack (小飛俠電影原聲帶),False,False,False,False,False,False
Peter Perrett,False,False,False,False,False,False
Peter Rosendal,False,False,False,False,False,False
Peter Sandberg,False,False,False,False,False,False
Peter Spierig,False,False,False,False,False,False
Petit Biscuit,False,False,False,False,False,False
Phaeleh,False,False,False,False,False,False
Phantogram,False,False,False,False,False,False
Phantoms,False,False,False,False,False,False
Pharaohs,False,False,False,False,False,False
Pharrell Williams (菲瑞威廉斯),False,False,False,False,True,True
"Pharrell Williams, Miley Cyrus",False,False,False,False,False,False
Phat Bomb,False,False,False,False,False,False
Phats & Small,False,False,False,False,False,False
Phil Collins (菲爾柯林斯),False,False,False,False,False,False
Philadelphia Orchestra (費城管弦樂團),False,False,False,False,False,False
Philanthrope,False,False,False,False,False,False
"Philippe Grisvard, Ensemble Diderot, Johannes Pramsohler",False,False,False,False,False,False
Phillip Castle,False,False,False,False,False,False
Phillip Phillips,False,False,False,False,False,False
Phlake,False,False,False,False,False,False
Phlocalyst,False,False,False,False,False,False
"Phlocalyst, LESKY, Sátyr",False,False,False,False,False,False
Phoenix (鳳凰樂團),False,False,False,False,False,False
Phum Viphurit,False,False,False,False,False,False
PiA吳蓓雅,False,False,False,False,False,False
Pia Mia,False,False,False,False,False,False
Piana,False,False,False,False,False,False
Piano Covers Club,False,False,False,True,False,False
Piano Dreamers,False,False,False,False,False,False
"Piano Fruits Music, Magnus Eriksson, Ludvig Hall",False,False,False,False,False,False
Piano Interrupted,False,False,False,False,False,False
Piano Love Songs (白鋼琴之戀),True,False,False,False,False,False
Piano Love Songs: Classic Easy Listening Piano Instrumental Music,True,False,False,False,False,False
Piano Lullaby Music,False,False,False,False,False,False
Piano Tiles2,False,False,False,False,False,False
"Piano para Dormir, Academia de Relaxamento e Meditação, Masaje Relajante Masters",False,False,False,False,False,False
Piano19,False,False,False,False,False,False
Pianoboy高至豪,False,False,False,False,False,False
Picture This,False,False,False,False,False,False
Pictured Resort,False,False,False,False,False,False
Pierce Fulton,False,False,False,False,False,False
Pierre Alexander,False,False,False,False,False,False
"Pierre Dørge, New Jungle Orchestra",False,False,False,False,False,False
Pierre Koenigs,False,False,False,False,False,False
Pierre Lescaut (皮耶雷斯考),False,False,False,False,False,False
Pierre Moritz,False,False,False,False,False,False
"Pierre Pienaar, Dirkie Coetzee",False,False,False,False,False,False
Pii,False,False,False,False,False,False
Pikachu (Character Voice: Ikue Otani),False,False,False,False,False,False
Pile,False,False,False,False,False,False
Pinar Toprak,False,False,False,False,False,False
Pink Floyd (平克佛洛伊德),False,False,False,False,False,False
Pink Sweat$,True,False,False,False,False,False
"Pink Sweat$, Crush",False,False,False,False,False,False
Pink Turns Blue,False,False,False,False,False,False
PinkPantheress,False,False,False,False,False,False
Pinkfong,False,False,False,False,False,False
Pinky Pinky,False,False,False,False,False,False
Pinocchio Original Soundtrack (木偶奇遇記電影原聲帶),False,False,False,False,False,False
Pirates Of The Caribbean (神鬼奇航電影原聲帶),False,False,False,False,False,False
Pitbull (嘻哈鬥牛梗),False,False,False,True,True,True
"Pitbull, El Chombo, Karol G",False,False,False,False,False,False
Pitch Perfect Soundtrack (歌喉讚電影原聲帶),False,False,False,False,False,False
Pixar Greatest (皮克斯動畫王牌精選),False,False,False,False,False,False
Pixie Lott (琵希洛特),False,False,False,False,False,False
Pixx,False,False,False,False,False,False
Pixxie,False,False,False,False,False,False
Placebo (百憂解),False,False,False,False,False,False
Plage 84,False,False,False,False,False,False
Plain White T's (就是白樂團),False,False,False,False,False,False
Plastic,False,False,False,False,False,False
Plastik Funk (塑膠放克),False,False,False,False,False,False
Platinum Doug,False,False,False,False,False,False
Playboi Carti,False,False,False,False,False,False
Point Of Correction! feat. Mduduzi Mahlangu,False,False,False,False,False,False
"Pokmindset, Soulja boy",False,False,False,False,False,False
Polo & Pan,False,False,False,False,False,False
Polycat,False,False,False,False,False,False
Polyester the Saint,False,False,False,False,False,False
Pool service-summer chill,False,False,False,False,False,False
Pop Pistols,False,False,False,False,False,False
Pop Smoke,False,False,False,False,False,False
Popof,False,False,False,False,False,False
Poppin'Party,False,False,False,True,False,False
Popu Lady,False,False,False,False,False,False
Porter Robinson,False,False,False,False,False,False
Portugal. The Man,False,False,False,False,False,False
Post Malone (巨星馬龍),True,True,True,True,True,True
"Post Malone, Swae Lee",False,False,False,False,False,False
Power Hits (冠軍全擊),False,False,False,False,False,False
Power Music Workout,False,False,False,False,False,True
"Power Music Workout, Workout Remix Factory, Running Music Workout",False,False,False,False,True,True
Powfu,False,False,False,False,False,False
Prabh Deep,False,False,False,False,False,False
Pray Time,False,False,False,False,False,False
Prepix,False,False,False,False,False,False
Preston Pablo,False,False,False,False,False,False
Pretty Brown,False,False,False,False,False,False
Pretty Pink,False,False,False,False,False,False
Prettyheartbreak,False,False,False,False,False,False
Pretzelle,False,False,False,False,False,False
Primary,False,False,False,False,False,False
Prince (王子),False,False,False,False,False,False
Prince Royce,False,False,False,False,False,False
Priscilla Ahn (普莉西雅),False,False,False,False,False,False
Pritt,False,False,False,False,False,False
Priya Ragu,False,False,False,False,False,False
Pro,False,False,False,False,False,False
ProSound Karaoke Band,False,False,False,False,False,False
Produce 101,False,False,False,False,False,False
"Project 8, Shane Kinsella",False,False,False,False,False,False
Project AER,False,False,False,False,False,False
Projects to Mansions,False,False,False,False,False,False
Proo Thunwa,False,False,False,False,False,False
Proposal,False,False,False,False,False,False
Prospa,False,False,False,False,False,False
Protoculture,False,False,False,False,False,False
"Protoculture, Nicholas Gunn",False,False,False,False,False,False
Proxie,False,False,False,False,False,False
Psalm Trees,False,False,False,False,False,False
"Psymbionic, Thelem",False,False,False,False,False,False
PuFFcorn & Diagona/T feat. ChaVV,False,False,False,False,False,False
PuFFcorn & Showmain,False,False,False,False,False,False
Public Library Commute,False,False,False,False,True,False
Puddle Of Mudd (爛泥巴合唱團),False,False,False,False,False,False
Puff Daddy & The Family,False,False,False,False,False,False
Pulp (果漿合唱團),False,False,False,False,False,False
Puma Blue,False,False,False,False,False,False
Pump Iron,False,False,False,False,False,False
Pump It,False,False,False,False,False,False
Pump Up Hits,False,False,False,False,False,False
Pump Up Workout,False,False,False,False,False,False
Pumpkins (小南瓜樂隊),False,False,False,False,False,False
Punch,False,False,False,False,False,False
Punchnello (펀치넬로),False,False,False,False,False,False
Punk Rock Workout,False,False,False,False,False,False
Purity Ring,False,False,False,False,False,False
Purple Disco Machine,False,False,False,False,False,False
"Purple Disco Machine, Duke Dumont, Nothing But Thieves",False,False,False,False,False,False
Purple Haze,False,False,False,False,False,False
Pxnejaxx,False,False,False,False,False,False
Q the Trumpet,False,False,False,False,False,False
Q-Tip,False,False,False,False,False,False
QUEEN BEE (女王蜂),False,False,False,False,False,False
QUEENDOM,False,False,False,False,False,False
QUIX,False,False,False,False,False,False
QURULI 團團轉樂團,False,False,False,False,False,False
Qler,False,False,False,False,False,False
Quality Control,False,False,False,False,False,False
Quando Rondo,False,False,False,False,False,False
Quanzo,False,False,False,False,False,False
"Quavo, Lana Del Rey",False,False,False,False,False,False
"Quavo, Takeoff",False,False,False,False,False,False
Queen (皇后合唱團),False,False,False,False,True,True
Queen Latifah (拉蒂法女王),False,False,False,False,False,False
Queen Naija,False,False,False,False,False,False
Queen WA$ABII,False,False,False,False,False,False
Queens Of The Stone Age (石器時代女王),False,False,False,False,False,False
Quentin Moore,False,False,False,False,False,False
Quin,False,False,False,False,False,False
Quinn XCII,False,False,False,False,False,False
Quintino,False,False,False,False,False,False
"Quintino, 3 Are Legend",False,False,False,False,False,False
R&B Collaborations 2007,False,False,False,False,False,False
R-Mean,False,False,False,False,False,False
R. City feat.  Adam Levine,False,False,False,False,False,False
R. Kei,False,False,False,False,False,False
R. Kelly (勞凱利),False,False,False,False,False,False
R.E.M. (R.E.M.合唱團),False,False,False,False,False,False
R.G,False,False,False,False,False,False
R.I.O.,False,False,False,False,False,False
"R.Tee, Anda",False,False,False,False,False,False
R3HAB,False,False,False,True,False,True
R3HAB & DEORRO,False,False,False,False,False,False
R3HAB & KSHMR,False,False,False,False,False,False
R3HAB & VINAI,False,False,False,False,False,False
"R3HAB, A Touch Of Class",False,False,False,False,False,False
"R3HAB, AFROJACK",False,False,False,False,False,False
"R3HAB, Amy Shark",False,False,False,False,False,False
"R3HAB, Andy Grammer",False,False,False,False,False,False
"R3HAB, Clara Mae, Frank Walker",False,False,False,False,False,False
"R3HAB, HRVY",False,False,False,False,False,False
"R3HAB, Jolin Tsai",False,False,False,False,False,False
"R3HAB, Jonas Blue",False,False,False,False,False,False
"R3HAB, Kelvin Jones",False,False,False,False,False,False
"R3HAB, Khrebto",False,False,False,False,False,False
"R3HAB, Krewella",False,False,False,False,False,False
"R3HAB, Lia Marie Johnson",False,False,False,False,False,False
"R3HAB, Mike Williams",False,False,False,False,False,False
"R3HAB, Skytech",False,False,False,False,False,False
"R3HAB, Sofia Carson",False,False,False,False,False,False
"R3HAB, Sophie and the Giants",False,False,False,False,False,False
"R3HAB, THRDL!FE",False,False,False,False,False,False
"R3HAB, Timmy Trumpet",False,False,False,False,False,False
"R3HAB, Timmy Trumpet, W&W",False,False,False,False,False,False
"R3HAB, Vini Vici, Pangea",False,False,False,False,False,False
"R3HAB, Winona Oak",False,False,False,False,False,False
"R3SPAWN, Mike Ottoro, Thomas Vann",False,False,False,False,False,False
R3hab & NERVO,False,False,False,False,False,False
R3hab & NERVO & Ummet Ozcan,False,False,False,False,False,False
"R3hab, Quintino",False,False,False,False,False,False
RADWIMPS,False,False,False,True,False,True
"RADWIMPS, Kazuma Jinnouchi",False,False,False,False,False,False
RAICO (雷鼓),False,False,False,False,False,False
RAIN (鄭智薰),False,False,False,False,False,False
"RAIN, MONSTA X, BraveGirls, ATEEZ",False,False,False,False,False,False
RAINBOW (레인보우),False,False,False,False,False,False
RAINZ,False,False,False,False,False,False
RAISE A SUILEN,False,False,False,False,False,False
RAKURA,False,False,False,False,False,False
RAM+Daniel Skyver,False,False,False,False,False,False
"RAM, Marco V & Darren Porter",False,False,False,False,False,False
"RAM, Susana",False,False,False,False,False,False
RAVI (라비),False,False,False,False,False,False
"RAVI, YERI, JEON WOONG",False,False,False,False,False,False
RAW BY PEPPERS,False,False,False,False,False,False
RAYE,False,False,False,False,False,False
RDX,False,False,False,False,False,False
REAL王,False,False,False,False,False,False
RED芮德,False,False,False,False,False,False
"REGGIO, Dj Junior (TW)",False,False,False,False,False,False
RENT Soundtrack (吉屋出租電影原聲帶),False,False,False,False,False,False
REPOW,False,False,False,False,False,False
RESCENE,False,False,False,False,False,False
REVOLUTION HEART,False,False,False,False,False,False
REZZ,False,False,False,False,False,False
REi,False,False,False,False,False,False
RGP (레게 강 같은 평화),False,False,False,False,False,False
RIIZE,False,False,False,False,False,False
"RIIZE, Chromeo",False,False,False,False,False,False
"RIIZE, Darius",False,False,False,False,False,False
RIKA & Galantis,False,False,False,False,False,False
RINI,False,False,False,False,False,False
RIO,False,False,False,False,False,False
RIRI,False,False,False,False,False,False
"RITA ORA, Imanbek",False,False,False,False,False,False
RJ01,False,False,False,False,False,False
RK金承熙,False,False,False,False,False,False
RL Grime,False,False,False,False,False,False
RM,False,False,False,False,False,False
ROCKY,False,False,False,False,False,False
ROCOBERRY,False,False,False,False,False,False
"ROCOBERRY, DOYOUNG",False,False,False,False,False,False
"RODA, ROBINS, HLB",False,False,False,False,False,False
RODINA,False,False,False,False,False,False
ROIROM,False,False,False,False,False,False
"ROLE MODEL, Laufey",False,False,False,False,False,False
ROSALÍA,False,False,False,False,False,False
"ROSALÍA, Björk, Yves Tumor",False,False,False,False,False,False
"ROSALÍA, Cardi B",False,False,False,False,False,False
"ROSALÍA, J Balvin",False,False,False,False,False,False
"ROSALÍA, Rauw Alejandro",False,False,False,False,False,False
"ROSALÍA, Travis Scott",False,False,False,False,False,False
ROSÉ & Bruno Mars,False,False,False,False,False,False
ROSÉ,False,False,False,False,False,False
ROY KIM,False,False,False,False,False,False
"ROZES, Nicky Romero",False,False,False,False,False,False
RPG (RPG),False,False,False,False,False,False
"RPG, NEOSO",False,False,False,False,False,False
RRAREBEAR,False,False,False,False,False,False
"RSN, Funky Beatz",False,False,False,False,False,False
RUN DMC,False,False,False,False,False,False
RUN-DMC,False,False,False,False,False,False
RYOTA 片山凉太,False,False,False,False,False,False
RYUN,False,False,False,False,False,False
Ra Ra Riot (拉拉騷動樂團),False,False,False,False,False,False
Ra.D (라디),False,False,False,False,False,False
"Ra.D, d.ear, BrotherSu, JooYoung",False,False,False,False,False,False
Ra.L (라엘),False,False,False,False,False,False
Rabbit In The Moon,False,False,False,False,False,False
RachYO,False,False,False,False,False,False
Rachael Yamagata (山形瑞秋),False,False,False,False,False,False
Rachel Chinouriri,False,False,False,False,False,False
Rachel Platten (瑞秋普蕾頓),False,False,False,False,False,False
"Rachel Podger, Kristian Bezuidenhout",False,False,False,False,False,False
"Rachel Redmond, Peter Whelan, Irish Baroque Orchestra",False,False,False,False,False,False
"Rachel Zegler, Disney",False,False,False,False,False,False
Racoon Racoon,False,False,False,False,False,False
Rad Museum,False,False,False,False,False,False
Radio Arabella - iTunes,False,False,False,False,False,False
Radiohead (電台司令合唱團),False,True,False,False,False,False
Rae Sremmurd,False,False,False,False,False,False
"Rae Sremmurd, Swae Lee, Slim Jxmmi",False,False,False,False,False,False
RaeLynn,False,False,False,False,False,False
Rafael Cesario & Marcos Aragoni,False,False,False,False,False,False
"Raffaele Trevisani, Paola Girardi",False,False,False,False,False,False
Raffertie,False,False,False,False,False,False
Rag'N'Bone Man,False,False,False,False,False,False
Raghav,False,False,False,False,False,False
Ragnhild Hemsing,False,False,False,False,False,False
Raheem DeVaughn,False,False,False,False,False,False
Rahmania Astrini,False,False,False,False,False,False
Raiden,False,False,False,False,False,False
"Raiden, Bright Lights",False,False,False,False,False,False
"Raiden, CHANYEOL",False,False,False,False,False,False
"Raiden, Tom Tyger",False,False,False,False,False,False
Raijun,False,False,False,False,False,False
"Rain Sounds, Rain for Deep Sleep",False,False,False,False,False,False
Raina (레이나),False,False,False,False,False,False
Rainbow,False,False,False,False,False,False
Rainbow Jazz Trio,False,False,False,False,False,False
Rainbow Kids(레인보우 Kids),False,False,False,False,False,False
Rainbow note (레인보우 노트),False,False,False,False,False,False
Raisa,False,False,False,False,False,False
"Raisa, Sam Kim",False,False,False,False,False,False
Raja Kumari,False,False,False,False,False,False
Raja Scar,False,False,False,False,False,False
"Ralph Vaughan Williams, Gustav Holst, Edward Elgar",False,False,False,False,False,False
Ramin Bahrami,False,False,False,False,False,False
Ramin Djawadi (拉敏‧賈瓦帝),False,False,False,False,False,False
"Ramiro Lopez, Miguel Clemente",False,False,False,False,False,False
Ramo X Kingse,False,False,False,False,False,False
Ramones (雷蒙合唱團),False,False,False,False,False,False
Rancid,False,False,False,False,False,False
Randy Newman (蘭迪紐曼),False,False,False,False,False,False
Rangga Jones,False,False,False,False,False,False
"Rangga Jones, QUARAW",False,False,False,False,False,False
"Rangga Jones, TENGY",False,False,False,False,False,False
Rascal Flatts,False,False,False,False,False,False
"Rascal Flatts, Kelly Clarkson",False,False,False,False,False,False
"Rasmus Faber, Maia Hirasawa",False,False,False,False,False,False
Rasster,False,False,False,False,False,False
Ratatouille (料理鼠王電影原聲帶),False,False,False,False,False,False
Rauw Alejandro,False,False,False,False,False,False
Rave,False,False,False,False,False,False
Rave Busterz,False,False,False,False,False,False
Rave Hits (電音總精選),False,False,False,True,False,False
Rave Nation,False,False,False,False,False,False
Rave Party 1969,False,False,False,False,False,False
Rave Radio,False,False,False,False,False,False
Rave Republic,False,False,False,False,False,False
Rave Republic & Jeffrey Sutorius,False,False,False,False,False,False
Raveena,False,False,False,False,False,False
Ravyn Lenae,False,False,False,False,False,False
"Ray Brown, Laurindo Almeida",False,False,False,False,False,False
Ray Charles (雷查爾斯),False,False,False,False,False,False
Ray Fulcher,False,False,False,False,False,False
"Ray Parker, Jr.",False,False,False,False,False,False
Ray Volpe,False,False,False,False,False,False
Ray 黃霆睿,False,False,False,False,False,False
RayRay,False,False,False,False,False,False
RayRay x ØZI,False,False,False,False,False,False
"RayRay, Crisis Era",False,False,False,False,False,False
Raychell,False,False,False,False,False,False
Re:name,False,False,False,False,False,False
ReN,False,False,False,False,False,False
ReOrder,False,False,False,False,False,False
"ReOrder, Jordan Tobias, Crowd+Ctrl",False,False,False,False,False,False
"Reading and Study Music, Reading Music, Relaxation Reading Music",False,False,False,False,False,False
Readymade Breakup,False,False,False,False,False,False
Reba McEntire (蕾芭麥肯泰爾),False,False,False,False,False,False
Rebecca Black,False,False,False,False,False,False
Red Hot Chili Peppers (嗆辣紅椒合唱團),False,False,False,False,False,False
Red Panda Tapes,False,False,True,False,False,False
Red Velvet,False,False,True,True,True,True
"Red Velvet, Mar Vista",False,False,False,False,False,False
"Red Velvet, aespa",False,False,False,False,False,False
RedOne,False,False,False,False,False,False
Redfoo & VINAI,False,False,False,False,False,False
Redfoo (雷度福),False,False,False,True,True,True
Redi Hasa,False,False,False,False,False,False
Redman (紅人),False,False,False,False,False,False
Reebs,False,False,False,False,False,False
Reece Low,False,False,False,False,False,False
Reel 2 Real,False,False,False,False,False,False
Reepr,False,False,False,False,False,False
Reez,False,False,False,False,False,False
"Reez, Mandy Jiroux",False,False,False,False,False,False
Regard,False,False,False,False,False,False
"Regard, RAYE",False,False,False,False,False,False
"Regard, Troye Sivan, Tate McRae",False,False,False,False,False,False
"Regard, Years & Years",False,False,False,False,False,False
Regilio,False,False,False,False,False,False
"Rei, 藤原さくら",False,False,False,False,False,False
Reid Stefan,False,False,False,False,False,False
Reik (雷克樂團),False,False,False,False,False,False
Reiley,False,False,False,False,False,False
Relax Piano Channel,False,False,False,False,False,False
Relaxing Chill Out Music,False,False,False,True,False,False
"Relaxing Piano Music Consort, Piano Tribute Players, Relaxing Piano Music",False,False,False,False,True,False
Relient K,False,False,False,False,False,False
"Rema, Selena Gomez",False,False,False,False,False,False
"Remady, Manu-L",False,False,False,False,False,False
Remember Monday,False,False,False,False,False,False
Remenber Me (記得我電影原聲帶),False,False,False,False,False,False
Renaud Capucon (杭諾‧卡普松),False,False,False,False,False,False
Rene LaVice,False,False,False,False,False,False
Reneé Dominique,False,False,False,False,False,False
Reneé Rapp,False,False,False,False,False,False
ReoNa,False,False,False,False,False,False
Reol,False,False,False,False,False,False
"Repiet, Julia Kleijn",False,False,False,False,False,False
Resa Club,False,False,False,False,False,False
Restless Road,False,False,False,False,False,False
"Retrika, Alex Mueller",False,False,False,False,False,False
RetroVision,False,False,False,False,False,False
Rev Theory,False,False,False,False,False,False
Revil O.,False,False,False,False,False,False
Rex Green,False,False,False,False,False,False
Rex Orange County,False,False,False,False,False,False
Rhodes & Birdy,False,False,False,False,False,False
Rhyan & R.G,False,False,False,False,False,False
Rhye,False,False,False,False,False,False
Rianne,False,False,False,False,False,False
Rica Matsumoto,False,False,False,False,False,False
Riccardo Muti,False,False,False,False,False,False
Rich Brian,False,False,False,False,False,False
Rich The Kid,False,False,False,False,False,False
Richard Clayderman (理查克萊德門),False,False,False,False,False,False
Richard Durand (李察杜蘭),False,False,False,False,False,False
"Richard Durand, Nicholas Gunn",False,False,False,False,False,False
Richard Grey,False,False,False,False,False,False
Richard Marx (理查瑪爾克斯),False,False,False,False,False,False
Richie Diablo,False,False,False,False,False,False
Richie Hawtin,False,False,False,False,False,False
Rick Astley (瑞克艾斯里),False,False,False,False,False,False
Rick Ross (瑞克羅斯),False,False,False,False,False,False
Rick Springfield (瑞克史普林菲爾),False,False,False,False,False,False
Rick Wakeman (瑞克威克曼),False,False,False,False,False,False
Ricky Martin (瑞奇馬汀),False,False,False,False,False,False
"Rico & Miella, Telykast",False,False,False,False,False,False
Rico Nasty,False,False,False,False,False,False
Ride,False,False,False,False,True,False
Ridin' Thumb,False,False,False,False,False,False
Riff Raff,False,False,False,False,False,False
Rifle,False,False,False,False,False,False
Right Said Fred,False,False,False,False,False,False
Rihanna (蕾哈娜),True,True,False,True,True,True
Riley Green,False,False,False,False,False,False
Riley Pearce,False,False,False,False,False,False
Riley Power,False,False,False,False,False,False
Riley Thomas,False,False,False,False,False,False
Rimishërimi,False,False,False,False,False,False
